index,City,Card Type,Exp Type,Gender,Month,DayOfWeek,IsWeekend,Cluster_KMeans,Cluster_KPrototypes,Log_Amount,Amount_Category,Amount
18981,503,2,1,1,1,5,1,0,2,0.19319308581716133,3.0,1.213117006595311
18982,925,3,4,1,1,1,0,2,1,0.07267288685222183,1.0,1.0753787088595408
18983,272,0,0,1,10,3,0,3,3,0.1514074709879703,2.0,1.1634706420398928
18984,937,2,4,0,3,0,0,2,1,0.08954384204614438,1.0,1.0936752812234223
18985,840,3,3,0,1,0,0,2,1,0.06821710007625621,1.0,1.0705977100951587
18986,813,0,1,1,3,1,0,2,1,0.05667304190854169,0.0,1.058309730892052
18987,985,3,4,1,3,5,1,0,2,0.2611603247006128,4.0,1.2984358200811978
18988,313,1,1,1,7,2,0,1,0,0.24142070936748133,4.0,1.273056509459698
18989,898,2,4,1,9,4,0,3,3,0.2549058393273575,4.0,1.2903401158592358
18990,20,2,0,1,12,3,0,3,3,0.10656501886274797,1.0,1.1124502543447214
18991,951,3,0,0,4,0,0,2,1,0.06032062682906693,1.0,1.0621770544153282
18992,163,0,0,1,7,2,0,1,0,0.13001770683563704,2.0,1.1388485485501547
18993,586,3,2,1,11,0,0,1,0,0.05758713304123613,0.0,1.0592775647094694
18994,71,0,0,1,11,0,0,1,0,0.09220428152983688,1.0,1.096588812041658
18995,504,1,3,1,11,4,0,3,3,0.006843635701958724,0.0,1.006867106888971
18996,814,2,0,0,5,3,0,2,1,0.18339045005001406,3.0,1.2012833576712614
18997,205,1,4,0,7,3,0,3,3,0.2226957401642541,4.0,1.249440361378115
18998,173,0,2,1,7,3,0,3,3,0.13299956946744826,2.0,1.1422495065551936
18999,92,0,1,0,3,3,0,2,1,0.07587973683385509,1.0,1.0788328225042925
19000,221,1,2,0,4,6,1,0,2,0.2085235012106318,3.0,1.231857879872266
19001,96,2,2,1,3,5,1,0,2,0.18382616644727257,3.0,1.2018068905756054
19002,814,1,3,1,11,2,0,1,0,0.021710868698336914,0.0,1.0219482645185103
19003,509,2,3,1,1,5,1,0,2,0.006733062899866514,0.0,1.006755780926553
19004,868,0,1,0,4,6,1,0,2,0.011649192197075,0.0,1.01171730827864
19005,641,0,0,0,2,4,0,0,2,0.08850889316446232,1.0,1.092543968740472
19006,66,1,0,1,8,5,1,3,3,0.21872167051005997,4.0,1.2444848516456184
19007,867,3,4,1,12,2,0,1,0,0.1424663853097424,2.0,1.1531143187252275
19008,432,3,3,0,5,1,0,2,1,0.04892426212876517,0.0,1.0501408122984097
19009,732,2,0,0,11,1,0,1,0,0.04861859953585668,0.0,1.0498198725869345
19010,65,2,0,0,8,0,0,1,0,0.23954157504551177,4.0,1.270666511545806
19011,854,2,2,1,12,5,1,3,3,0.11299045938559586,1.0,1.1196212510229953
19012,892,1,3,0,2,4,0,0,2,0.13531577900732333,2.0,1.1448982621114623
19013,319,3,2,1,7,1,0,1,0,0.07928018521241047,1.0,1.0825075822006835
19014,451,3,4,1,12,5,1,3,3,0.2516219482153008,4.0,1.2861097292873533
19015,522,2,2,0,10,1,0,1,0,0.2486268502015861,4.0,1.2822634674326427
19016,872,0,4,0,5,3,0,2,1,0.23373761980037913,4.0,1.2633129804066308
19017,144,0,1,1,3,4,0,0,2,0.059086704974569894,1.0,1.0608672192178699
19018,163,2,2,0,8,0,0,1,0,0.1948047629335492,3.0,1.2150737358987114
19019,276,0,0,1,3,0,0,2,1,0.0844155030937957,1.0,1.08808090087777
19020,942,0,4,1,1,0,0,2,1,0.050244224239081786,0.0,1.0515278736139415
19021,313,2,2,1,12,0,0,1,0,0.1717092024215288,3.0,1.1873325095880738
19022,871,2,3,1,11,2,0,1,0,0.18920852174617717,3.0,1.2082928815571994
19023,25,3,4,1,10,4,0,3,3,0.019806127735435677,0.0,1.0200035704542902
19024,88,0,1,1,3,0,0,2,1,0.006121204995235358,0.0,1.0061399778551599
19025,773,3,1,1,1,4,0,0,2,0.004178518119107098,0.0,1.004187260298153
19026,701,0,1,1,1,5,1,0,2,0.09791514848949141,1.0,1.1028692010205883
19027,568,3,3,0,10,2,0,1,0,0.19402527015888654,3.0,1.2141269637498595
19028,294,0,2,1,12,2,0,1,0,0.021743254263210242,0.0,1.021981361426256
19029,912,2,3,1,5,2,0,2,1,0.24719916971249814,4.0,1.2804341110772341
19030,267,2,1,1,11,1,0,1,0,0.21326858228901494,3.0,1.237717035479885
19031,908,2,2,0,11,2,0,1,0,0.13822862917627976,2.0,1.1482380409840012
19032,619,0,3,1,10,0,0,1,0,0.03175101760277446,0.0,1.0322604586228477
19033,553,0,1,1,4,5,1,0,2,0.10452542293412523,1.0,1.1101836176324278
19034,256,0,3,0,9,0,0,1,0,0.1046103386508107,1.0,1.1102778936726736
19035,583,3,4,0,8,6,1,3,3,0.20567801789884055,3.0,1.2283576311439897
19036,445,2,3,0,10,1,0,1,0,0.23649181129507205,4.0,1.2667971821493331
19037,497,0,1,0,5,5,1,0,2,0.13193042788972603,2.0,1.1410289327149894
19038,139,0,0,1,11,2,0,1,0,0.18880586921533776,3.0,1.2078064573069949
19039,374,0,1,0,2,3,0,2,1,0.11675193117730585,2.0,1.1238406052922958
19040,577,3,3,0,8,5,1,3,3,0.09241278785711318,1.0,1.096817481586084
19041,102,0,4,1,4,3,0,2,1,0.06580380241985155,1.0,1.0680171542275783
19042,222,3,4,0,4,2,0,2,1,0.1423620082579862,2.0,1.1529939663334243
19043,336,1,1,1,1,2,0,2,1,0.08778526094006846,1.0,1.0917536547009645
19044,849,1,4,1,3,4,0,0,2,0.2392297530830618,4.0,1.270270351589454
19045,461,2,2,0,1,4,0,0,2,0.17163402153331986,3.0,1.1872432482308197
19046,700,0,1,0,5,5,1,0,2,0.06664860319099185,1.0,1.0689197971661024
19047,514,1,1,0,11,5,1,3,3,0.14320019629071284,2.0,1.1539607972142434
19048,671,2,1,0,8,0,0,1,0,0.19454637555825605,3.0,1.2147598167434248
19049,628,1,3,1,10,6,1,3,3,0.131875929917125,2.0,1.1409667506458911
19050,628,0,0,0,5,4,0,0,2,0.2256941734642474,4.0,1.2531923471925799
19051,237,0,4,1,12,3,0,3,3,0.21423481719488915,3.0,1.2389135388417285
19052,579,3,1,0,6,2,0,2,1,0.10809379083254464,1.0,1.1141522377521382
19053,306,2,3,1,3,1,0,2,1,0.2062812189638758,3.0,1.2290988012901776
19054,378,1,0,1,4,2,0,2,1,0.14036195447709973,2.0,1.1506902209669914
19055,180,1,0,0,10,6,1,3,3,0.16634197763720346,2.0,1.1809769003642665
19056,187,2,0,0,6,0,0,2,1,0.1698499857243998,3.0,1.1851270520082802
19057,983,0,0,1,9,2,0,1,0,0.2578519942298913,4.0,1.2941472631866104
19058,455,2,2,0,8,3,0,3,3,0.23102677021725593,4.0,1.259892966606223
19059,223,3,4,1,8,1,0,1,0,0.2612275229025069,4.0,1.298523075565255
19060,874,3,3,1,10,6,1,3,3,0.14462020756806607,2.0,1.155600598552562
19061,957,0,0,0,9,3,0,3,3,0.1840814981671173,3.0,1.2021137891747036
19062,323,2,1,1,12,3,0,3,3,0.20871074182187627,3.0,1.2320885552898888
19063,795,0,2,0,5,4,0,0,2,0.0019087713562051826,0.0,1.0019105942198758
19064,698,3,1,1,5,0,0,2,1,0.08361510543418472,1.0,1.0872103519103937
19065,405,2,3,1,2,4,0,0,2,0.24297622692603812,4.0,1.2750383121780573
19066,861,0,3,1,11,5,1,3,3,0.2575659861832872,4.0,1.2937771795818156
19067,631,0,1,0,8,2,0,1,0,0.11179656531211626,1.0,1.1182853394739798
19068,520,0,2,0,12,2,0,1,0,0.0006436780909493043,0.0,1.0006438852961472
19069,968,1,0,1,4,2,0,2,1,0.08847951728261001,1.0,1.0925118747693245
19070,451,3,2,1,11,4,0,3,3,0.17751229644365837,3.0,1.1942427427507742
19071,966,2,1,1,3,3,0,2,1,0.21358212375865787,3.0,1.2381051719434504
19072,856,0,3,0,5,4,0,0,2,0.23607686892968013,4.0,1.2662716433717927
19073,810,2,4,0,4,6,1,0,2,0.23520683167238743,4.0,1.2651704189867934
19074,788,2,2,1,2,6,1,0,2,0.15828168463674408,2.0,1.1714961406999695
19075,661,2,3,1,10,0,0,1,0,0.10698235236017835,1.0,1.112914613989762
19076,402,2,4,0,12,2,0,1,0,0.18775655073982578,3.0,1.2065397483832663
19077,863,0,3,0,4,2,0,2,1,0.20893619811747743,3.0,1.2323663687276345
19078,220,1,2,1,10,0,0,1,0,0.06702571707353326,1.0,1.069322977678643
19079,483,1,0,0,4,6,1,0,2,0.16445657998074736,2.0,1.1787523869891041
19080,729,3,1,0,6,6,1,0,2,0.20924784640172336,3.0,1.2327504934448064
19081,219,0,0,1,5,5,1,0,2,0.10228701187663947,1.0,1.1077013495514867
19082,952,2,3,0,8,6,1,3,3,0.19882797179891812,3.0,1.2199720782451016
19083,836,0,2,0,1,3,0,2,1,0.0983270166629504,1.0,1.1033235312996454
19084,756,1,4,1,1,0,0,2,1,0.10653075913433409,1.0,1.1124121427539837
19085,264,0,1,0,1,5,1,0,2,0.020874368988283258,0.0,1.0210937625367076
19086,850,0,1,0,10,4,0,3,3,0.23041760719237037,4.0,1.2591257201084776
19087,437,3,0,0,7,2,0,1,0,0.13116102832193963,2.0,1.1401513631914244
19088,834,1,0,1,3,5,1,0,2,0.21835411027561635,4.0,1.2440275125567661
19089,881,3,1,1,5,1,0,2,1,0.024851308598717235,0.0,1.025162676316254
19090,849,1,1,1,2,3,0,2,1,0.023430758555170406,0.0,1.0237074153120336
19091,429,1,1,1,2,5,1,0,2,0.11871778130478657,2.0,1.1260520804916796
19092,260,2,0,0,5,0,0,2,1,0.10914554695269084,1.0,1.115324670635621
19093,27,0,2,1,11,0,0,1,0,0.12104594264272224,2.0,1.1286767655695877
19094,425,3,0,0,4,2,0,2,1,0.14473649834373511,2.0,1.1557349920567421
19095,373,1,1,1,6,0,0,2,1,0.11323318685534163,1.0,1.119893046841151
19096,177,3,3,1,7,4,0,3,3,0.07850348182491962,1.0,1.0816671213312579
19097,684,1,1,0,4,6,1,0,2,0.02159996472781203,0.0,1.0218349326828955
19098,120,1,3,0,4,0,0,2,1,0.07672721813684366,1.0,1.079747500681997
19099,60,2,4,0,11,1,0,1,0,0.05110798468222061,0.0,1.0524365341720558
19100,69,1,4,0,3,0,0,2,1,0.18923259274067147,3.0,1.2083219667185519
19101,113,0,1,1,12,0,0,1,0,0.1343981809113495,2.0,1.1438481874929793
19102,200,2,2,0,11,2,0,1,0,0.2480103172409677,4.0,1.2814731533931352
19103,687,2,3,0,9,5,1,3,3,0.12058910044531174,2.0,1.1281612561580308
19104,784,1,3,1,12,2,0,1,0,0.09199939086207293,1.0,1.0963641542436253
19105,474,2,4,1,12,5,1,3,3,0.235162437893217,4.0,1.265114254537285
19106,622,1,4,1,2,6,1,0,2,0.08612112533630008,1.0,1.0899383394579327
19107,726,0,3,1,1,6,1,0,2,0.21142829274126293,3.0,1.2354413723382063
19108,596,2,1,1,2,4,0,0,2,0.253374231637498,4.0,1.288365333697065
19109,762,1,2,0,1,3,0,2,1,0.23526628453955908,4.0,1.2652456392316702
19110,386,3,4,1,10,0,0,1,0,0.2574528005183634,4.0,1.293630750838455
19111,579,2,2,1,1,1,0,2,1,0.010311005215668743,0.0,1.0103643468074521
19112,514,0,1,1,12,3,0,3,3,0.06542528794842482,1.0,1.0676129707784392
19113,501,2,2,0,6,3,0,2,1,0.2551351063074273,4.0,1.290635982155752
19114,66,1,4,1,2,5,1,0,2,0.01529950480484811,0.0,1.01541714138999
19115,834,0,0,1,1,3,0,2,1,0.18505383176913315,3.0,1.2032832132483913
19116,630,1,0,0,12,1,0,1,0,0.20384332519364967,3.0,1.2261060384806715
19117,502,2,2,0,9,6,1,3,3,0.10500049691370335,1.0,1.1107111622831651
19118,808,2,1,0,12,1,0,1,0,0.1383605124920524,2.0,1.1483894844103535
19119,307,1,1,1,10,3,0,3,3,0.20962283476398977,3.0,1.2332128472166504
19120,529,2,3,0,8,4,0,3,3,0.1954426030454454,3.0,1.2158490058892437
19121,856,3,0,0,12,1,0,1,0,0.08400524100432474,1.0,1.0876345940915
19122,398,3,4,1,3,0,0,2,1,0.07207582178238144,1.0,1.0747368294365904
19123,861,1,3,0,8,6,1,3,3,0.21074127037139642,3.0,1.2345928879759938
19124,716,1,1,1,12,4,0,3,3,0.18649308360675107,3.0,1.2050162876903574
19125,171,2,2,1,12,3,0,3,3,0.21495989236418514,3.0,1.2398121700338591
19126,364,1,2,1,2,3,0,2,1,0.0883656775889729,1.0,1.092387510631128
19127,835,3,4,0,8,0,0,1,0,0.1385220676838052,2.0,1.14857502768105
19128,222,0,2,0,2,2,0,2,1,0.1314565477742834,2.0,1.1404883498884735
19129,714,1,0,1,4,1,0,2,1,0.25312820906602196,4.0,1.2880484057319832
19130,263,2,4,1,4,2,0,2,1,0.21394172470267883,3.0,1.2385504757931223
19131,370,3,2,1,2,5,1,0,2,0.088730102556575,1.0,1.092785676460677
19132,982,2,4,1,11,6,1,3,3,0.21276687351029958,3.0,1.2370962177255003
19133,676,1,3,0,2,6,1,0,2,0.17189417402807,3.0,1.1875521527031148
19134,181,2,0,1,12,5,1,3,3,0.21950792463791802,4.0,1.2454637177656176
19135,380,3,2,0,1,5,1,0,2,0.10582095812388953,1.0,1.1116228316510743
19136,773,0,1,1,1,6,1,0,2,0.14338704078753453,2.0,1.1541764285828906
19137,704,3,4,1,3,2,0,2,1,0.09264593423249172,1.0,1.097073230418666
19138,36,0,2,1,11,6,1,3,3,0.06928541872779574,1.0,1.0717420607538874
19139,360,3,4,1,5,6,1,0,2,0.02885049768914485,0.0,1.0292707046231366
19140,569,1,3,0,3,2,0,2,1,0.059242682678582376,1.0,1.0610327037565994
19141,461,2,4,0,4,0,0,2,1,0.13363155590077536,2.0,1.1429716209060128
19142,329,0,1,1,10,5,1,3,3,0.08359850054385964,1.0,1.0871922990516232
19143,115,1,4,0,10,1,0,1,0,0.2076454450628871,3.0,1.2307767142192338
19144,142,2,4,0,5,4,0,0,2,0.09463597918805876,1.0,1.0992586292664923
19145,686,3,4,1,8,2,0,1,0,0.1110851085407846,1.0,1.1174900107514802
19146,47,3,1,0,5,1,0,2,1,0.10218107195172152,1.0,1.1075840059694786
19147,573,2,1,0,10,3,0,3,3,0.01742082745025652,0.0,1.017573455076464
19148,796,3,3,1,12,3,0,3,3,0.006411236437274535,0.0,1.0064318324052828
19149,87,2,3,0,2,3,0,2,1,0.04662759759193429,0.0,1.047731758589149
19150,214,1,3,1,1,0,0,2,1,0.14892262669082867,2.0,1.1605831875732144
19151,108,2,4,1,11,1,0,1,0,0.18172847827192076,3.0,1.1992885167771234
19152,302,1,4,0,3,6,1,0,2,0.1492189917283176,2.0,1.160927194826452
19153,689,3,0,0,7,2,0,1,0,0.19199524410502922,3.0,1.2116647544008858
19154,592,1,2,1,3,3,0,2,1,0.11213910415596257,1.0,1.1186684612545532
19155,519,2,3,0,10,0,0,1,0,0.1626682054682287,2.0,1.176646220132548
19156,649,1,0,1,4,2,0,2,1,0.1388250224554991,2.0,1.148923046680681
19157,947,3,3,0,8,4,0,3,3,0.15194867395401113,2.0,1.1641004862236628
19158,621,1,2,0,10,2,0,1,0,0.06615964440535514,1.0,1.0683972671983568
19159,853,3,0,0,11,0,0,1,0,0.1530302019759421,2.0,1.165360174591203
19160,875,2,4,1,2,6,1,0,2,0.013624924516588801,0.0,1.013718166792368
19161,184,0,2,0,1,1,0,2,1,0.12705960752707432,2.0,1.1354846991992553
19162,153,3,4,1,1,1,0,2,1,0.1967475454830145,3.0,1.2174366545244475
19163,359,2,4,0,12,6,1,3,3,0.08205488716723801,1.0,1.0855153890591653
19164,875,3,1,0,4,1,0,2,1,0.19942217207668225,3.0,1.220697201405716
19165,876,0,3,1,1,0,0,2,1,0.08791386329899667,1.0,1.091894065824735
19166,137,0,4,1,12,1,0,1,0,0.25163910415106006,4.0,1.2861317938925174
19167,606,2,0,0,8,5,1,3,3,0.040873343555706876,0.0,1.0417201566185792
19168,557,0,1,0,5,5,1,0,2,0.25998633126116805,4.0,1.296912359388289
19169,292,0,0,0,3,0,0,2,1,0.24763849247338945,4.0,1.2809967585089141
19170,395,1,3,0,2,1,0,2,1,0.22754676396205167,4.0,1.25551615129098
19171,550,2,3,1,10,3,0,3,3,0.08086971115654495,1.0,1.0842296243400678
19172,85,1,2,0,3,2,0,2,1,0.05802257169575747,0.0,1.059738915544715
19173,367,2,2,1,10,3,0,3,3,0.2009951384024446,3.0,1.2226188279281736
19174,618,0,4,1,6,6,1,0,2,0.1758497716965063,3.0,1.1922589341592182
19175,127,1,2,1,4,6,1,0,2,0.22345882487680122,4.0,1.2503941540831556
19176,490,0,0,1,1,5,1,0,2,0.07625896199218123,1.0,1.0792420206364235
19177,601,0,3,0,3,1,0,2,1,0.19639077207854103,3.0,1.2170023829773577
19178,331,2,1,0,10,0,0,1,0,0.2534878798543553,4.0,1.2885117624404256
19179,698,0,0,0,4,1,0,2,1,0.24194998284961033,4.0,1.2737304828537959
19180,969,2,3,0,11,0,0,1,0,0.22982560714321004,4.0,1.2583805382158961
19181,899,3,2,1,5,5,1,0,2,0.24827951035970092,4.0,1.2818181635829708
19182,698,3,2,0,11,4,0,3,3,0.03395798198272935,0.0,1.0345411364475183
19183,639,3,1,1,8,6,1,3,3,0.22507214275013837,4.0,1.2524130654556542
19184,349,0,0,0,12,3,0,3,3,0.11158937100482343,1.0,1.1180536611197587
19185,495,2,4,0,4,3,0,2,1,0.10742383318410645,1.0,1.1134060529229584
19186,797,2,2,0,11,1,0,1,0,0.0883206889761341,1.0,1.0923383667378084
19187,70,3,4,1,5,4,0,0,2,0.16677330014831182,3.0,1.1814863921562335
19188,371,2,1,1,10,6,1,3,3,0.1986388713819226,3.0,1.219741402827479
19189,673,2,0,0,4,4,0,0,2,0.221408973361351,4.0,1.2478336569475423
19190,474,3,2,1,11,3,0,3,3,0.21058447217401075,3.0,1.2343993212125102
19191,465,2,1,0,3,4,0,0,2,0.21306031049438146,3.0,1.2374592807741065
19192,859,1,4,1,1,1,0,2,1,0.0007358846336701812,0.0,1.0007361554631962
19193,560,0,2,0,12,5,1,3,3,0.06156151553998842,1.0,1.0634959160421715
19194,763,1,4,0,3,0,0,2,1,0.12536140976296603,2.0,1.1335580579938058
19195,484,2,2,1,2,2,0,2,1,0.255840452597209,4.0,1.2915466485870628
19196,154,3,2,0,12,3,0,3,3,0.16668840884732714,3.0,1.1813860984963975
19197,15,2,3,0,5,5,1,0,2,0.1455466869867735,2.0,1.1566717348396103
19198,16,1,2,1,3,1,0,2,1,0.20093689410698518,3.0,1.22254761942969
19199,971,1,1,1,11,2,0,1,0,0.025543719006668707,0.0,1.0258727554278928
19200,231,1,2,0,11,5,1,3,3,0.1951670532228093,3.0,1.2155140250653915
19201,973,2,0,1,10,5,1,3,3,0.030945242807725606,0.0,1.0314290241828072
19202,730,0,4,1,1,5,1,0,2,0.2044002180241657,3.0,1.2267890383041546
19203,494,3,3,1,5,4,0,0,2,0.05752464150361151,0.0,1.0592113708939777
19204,555,3,1,0,5,6,1,0,2,0.23173102557990422,4.0,1.2607805654957716
19205,15,0,2,0,4,5,1,0,2,0.22367376360004257,4.0,1.250662941091516
19206,643,3,2,0,1,6,1,0,2,0.07324349708498362,1.0,1.075992506057737
19207,318,1,3,1,10,6,1,3,3,0.2522830186745595,4.0,1.2869602195227627
19208,309,1,3,0,11,0,0,1,0,0.1241680298689536,2.0,1.1322060994592165
19209,280,0,3,0,11,3,0,3,3,0.13654493430176576,2.0,1.1463063850955597
19210,122,0,0,1,6,6,1,0,2,0.22391110492925784,4.0,1.2509598103246304
19211,62,1,4,0,3,1,0,2,1,0.16616871701627617,2.0,1.1807723012982012
19212,270,3,3,0,5,5,1,0,2,0.18051011803722963,3.0,1.1978282410899113
19213,970,3,4,1,10,6,1,3,3,0.13860414518771724,2.0,1.148669303721296
19214,180,2,2,1,3,0,0,2,1,0.2109622084820072,3.0,1.2348656867307477
19215,168,2,0,0,6,6,1,0,2,0.12966009556936128,2.0,1.1384413562912206
19216,808,3,0,0,10,3,0,3,3,0.2609919231629714,4.0,1.2982171799027553
19217,599,1,4,0,12,4,0,3,3,0.012941039966459011,0.0,1.0130251376029014
19218,922,0,3,0,6,4,0,0,2,0.098871367896525,1.0,1.103924290322063
19219,595,2,3,0,4,1,0,2,1,0.10509620693768586,1.0,1.1108174735625913
19220,457,3,1,0,5,5,1,0,2,0.14960853924918724,2.0,1.1613795192323122
19221,520,2,0,0,3,2,0,2,1,0.21504240108224867,3.0,1.2399144695668918
19222,142,1,0,0,5,2,0,2,1,0.02232405356531074,0.0,1.0225750998924852
19223,935,0,4,1,3,4,0,0,2,0.05118517197723018,0.0,1.0525177720365229
19224,196,2,0,0,6,5,1,0,2,0.1597667986971372,2.0,1.1732372386347225
19225,447,3,1,0,6,4,0,0,2,0.008905420293306893,0.0,1.0089451915207728
19226,463,0,2,0,11,3,0,3,3,0.14432421256917527,2.0,1.155258597172521
19227,767,1,3,0,11,4,0,3,3,0.14052405812966742,2.0,1.1508767671742863
19228,594,2,2,0,5,4,0,0,2,0.18494630448398097,3.0,1.2031538344272028
19229,54,1,1,0,5,1,0,2,1,0.03193268891130268,0.0,1.032448007766741
19230,467,1,2,0,4,5,1,0,2,0.10934965198207076,1.0,1.1155523372434488
19231,281,1,2,1,11,1,0,1,0,0.010208757198620392,0.0,1.010261044337821
19232,978,3,0,1,6,5,1,0,2,0.012407265340363726,0.0,1.0124845547763852
19233,721,0,1,1,12,6,1,3,3,0.12568783610077353,2.0,1.1339281415986007
19234,807,2,0,1,3,1,0,2,1,0.15996424851795832,2.0,1.1734689169889436
19235,391,2,3,0,11,6,1,3,3,0.10914015154094896,1.0,1.1153186530160308
19236,284,1,2,1,3,5,1,0,2,0.12707108993712632,2.0,1.1354977373750341
19237,352,0,3,1,12,1,0,1,0,0.20183643099227644,3.0,1.223647840878091
19238,874,2,3,1,2,5,1,0,2,0.04776033457368663,0.0,1.0489192355216073
19239,766,3,1,0,7,5,1,3,3,0.21582670279883678,4.0,1.240887318067301
19240,207,0,1,1,4,3,0,2,1,0.07920698952091708,1.0,1.0824283502094132
19241,135,0,1,1,12,2,0,1,0,0.04284027191126314,0.0,1.0437711619622254
19242,127,0,3,1,12,6,1,3,3,0.23391861125299618,4.0,1.2635416499510568
19243,203,0,2,0,10,3,0,3,3,0.2233874357527034,4.0,1.2503048927259015
19244,712,1,4,0,10,5,1,3,3,0.25304021794606013,4.0,1.2879350738963686
19245,551,0,0,1,5,1,0,2,1,0.08737086513653437,1.0,1.091301330295104
19246,622,3,3,1,1,6,1,0,2,0.16790760510099387,3.0,1.1828273183882407
19247,377,2,4,1,3,5,1,0,2,0.19196130641875672,3.0,1.211623634000353
19248,965,0,2,0,4,1,0,2,1,0.1648155724916976,2.0,1.179175626233612
19249,3,2,0,0,3,3,0,2,1,0.15624376562470715,2.0,1.1691111574690694
19250,897,2,3,0,3,4,0,0,2,0.04077609908833496,0.0,1.0416188600221448
19251,588,3,3,1,5,4,0,0,2,0.24206966063306865,4.0,1.2738829292167466
19252,537,2,0,1,10,4,0,3,3,0.03614364185031591,0.0,1.036804764350017
19253,734,1,0,1,11,1,0,1,0,0.13973420861333985,2.0,1.1499681066161722
19254,847,0,3,1,5,4,0,0,2,0.13426314317949758,2.0,1.143693735256832
19255,224,1,1,1,12,2,0,1,0,0.17625094696880078,3.0,1.192737334916636
19256,754,0,2,0,5,6,1,0,2,0.03840078503078706,0.0,1.0391476242437858
19257,739,0,2,0,1,3,0,2,1,0.15912460354779667,2.0,1.172484033249354
19258,57,0,0,0,4,0,0,2,1,0.08596836422493281,1.0,1.0897718519826052
19259,357,0,2,1,3,6,1,0,2,0.07833564205679361,1.0,1.0814855898069549
19260,899,0,1,0,12,6,1,3,3,0.24014047408343578,4.0,1.2714277404239613
19261,859,3,1,0,12,1,0,1,0,0.14800100110642259,2.0,1.1595140571593625
19262,381,3,2,1,12,2,0,1,0,0.02464094779001902,0.0,1.0249470449476066
19263,285,1,4,1,7,5,1,3,3,0.2275507580747296,4.0,1.2555211659739718
19264,334,0,2,0,2,6,1,0,2,0.17162219481168697,3.0,1.1872292071184427
19265,675,1,0,0,8,0,0,1,0,0.23663747541287425,4.0,1.2669817224834314
19266,704,0,3,1,11,4,0,3,3,0.2394184367231316,4.0,1.270510053436462
19267,912,1,1,0,9,3,0,3,3,0.2196399804655162,4.0,1.2456281993677487
19268,216,0,3,1,10,6,1,3,3,0.25402169794245416,4.0,1.2891997769469006
19269,863,2,0,1,7,2,0,1,0,0.02822277758880086,0.0,1.0286248134537928
19270,66,1,2,1,11,0,0,1,0,0.11072874134595409,1.0,1.1170918449219314
19271,651,1,0,0,8,6,1,3,3,0.2097033453802526,3.0,1.233312137939888
19272,360,0,1,1,3,0,0,2,1,0.02528949969812541,0.0,1.0256119919123192
19273,231,1,2,0,11,3,0,3,3,0.0893576669667459,1.0,1.0934716850939552
19274,640,2,4,1,9,6,1,3,3,0.04287774544558391,0.0,1.0438102764895614
19275,952,3,3,0,4,5,1,0,2,0.030118381642154243,0.0,1.0305765280742012
19276,37,0,3,1,8,6,1,3,3,0.0005394343690332859,0.0,1.0005395798899177
19277,980,1,1,0,10,6,1,3,3,0.15089874898149816,2.0,1.1628789094468603
19278,787,0,3,0,12,3,0,3,3,0.171586713807537,3.0,1.1871870837813117
19279,812,0,2,0,10,6,1,3,3,0.0869011314650455,1.0,1.0907888296933421
19280,656,3,2,0,12,1,0,1,0,0.02604805523368379,0.0,1.0263902707126467
19281,511,1,1,1,12,5,1,3,3,0.12269115518448033,2.0,1.1305352070863488
19282,729,3,0,0,2,5,1,0,2,0.19878275538699713,3.0,1.219916916732192
19283,437,0,0,0,5,0,0,2,1,0.06280180824215147,1.0,1.0648157806056133
19284,120,0,0,1,10,3,0,3,3,0.017083689980739995,0.0,1.0172304507598247
19285,918,3,4,1,5,5,1,0,2,0.22992682175852747,4.0,1.258507911163888
19286,25,2,1,0,4,3,0,2,1,0.17487181107868094,3.0,1.1910935218319239
19287,41,3,2,0,11,1,0,1,0,0.02284079902182581,0.0,1.023103647479821
19288,519,3,2,0,12,5,1,3,3,0.02004601628672524,0.0,1.02024828698429
19289,73,1,4,0,8,5,1,3,3,0.00011833951620971415,0.0,1.0001183465186065
19290,199,0,1,0,11,3,0,3,3,0.2504882244984883,4.0,1.2846524624099362
19291,151,1,2,1,7,2,0,1,0,0.0047636170834196995,0.0,1.004774981144792
19292,898,1,2,1,1,4,0,0,2,0.256709798508014,4.0,1.2926699375772261
19293,172,1,0,1,4,6,1,0,2,0.06083981705503244,1.0,1.062728669544426
19294,306,3,0,0,7,4,0,3,3,0.0750761967503309,1.0,1.0779662852833096
19295,129,2,4,0,4,3,0,2,1,0.1951629276485809,3.0,1.2155090103823996
19296,510,0,0,1,5,1,0,2,1,0.17571685215217417,3.0,1.1921004701766773
19297,885,2,1,1,2,1,0,2,1,0.19123592344934767,3.0,1.2107450615401896
19298,418,1,2,0,1,0,0,2,1,0.02444913844009524,0.0,1.0247504693743281
19299,118,2,2,0,5,3,0,2,1,0.019356673391987475,0.0,1.0195452284288395
19300,12,1,1,0,1,5,1,0,2,0.01237754780553011,0.0,1.0124544666784345
