Ship_Type,Route_Type,Engine_Type,Maintenance_Status,Speed_Over_Ground_knots,Engine_Power_kW,Distance_Traveled_nm,Draft_meters,Weather_Condition,Cargo_Weight_tons,Operational_Cost_USD,Revenue_per_Voyage_USD,Turnaround_Time_hours,Efficiency_nm_per_kWh,Seasonal_Impact_Score,Weekly_Voyage_Count,Average_Load_Percentage,Cluster
Fish Carrier,Short-haul,Heavy Fuel Oil (HFO),Critical,15.6172123232836,527.175657529382,266.061612837016,10.5518250927962,Rough,1659.85355681676,133153.062809015,538243.399060896,39.3459890193792,0.946803790761003,0.608389326335897,4,59.3155988239367,3
Tanker,Transoceanic,Steam Turbine,Good,22.7030826476211,1587.62734516651,1126.51943837364,6.43597886181514,Moderate,908.856580709498,320051.481398173,637385.58734083,36.0758266033455,1.09625002605278,0.780492490737925,8,75.1593774762043,3
Fish Carrier,Long-haul,Steam Turbine,Good,21.6286854650034,2632.70765195872,1263.42474196435,8.41206757311158,Calm,1315.37587169276,299484.962943394,112242.769489765,30.3134545644452,0.63305821742281,1.44232245201238,9,58.7012069969776,1
Tanker,Coastal,Diesel,Good,18.4497977684576,2987.98481358575,424.900127401519,10.2783780926113,Calm,1810.31703156125,403746.220460857,601845.4930657,16.8106500777661,1.44230875448229,0.978130655177814,7,77.1083241700054,1
Bulk Carrier,Short-haul,Steam Turbine,Good,10.5231965853599,1833.34016786512,350.44802904149,13.6405312447597,Rough,442.047855939378,391606.362683949,589273.438200329,66.1117854748554,0.349200392114849,1.06621289276572,9,57.5534681234162,2
Tanker,Short-haul,Diesel,Good,15.5566441192839,2200.14610504927,1932.82525748219,10.1667079803884,Moderate,962.233461282936,480471.265780367,230372.124301723,62.9113369672281,0.309046909487465,1.23091431747612,5,64.557399759622,3
Container Ship,Coastal,Heavy Fuel Oil (HFO),Critical,20.5534106464857,2541.87944135762,1450.63524417351,6.48705521075691,Rough,1323.90915221991,480321.066391122,886786.792288768,41.7743206135242,1.4899845902743,1.22718850575714,4,84.4049606036095,0
Bulk Carrier,Short-haul,Diesel,Fair,15.1595973834497,1873.02572952138,1366.06740703041,9.93170048898463,Rough,932.036683294969,44781.3273238861,930953.963047886,41.1122869872077,1.4220996640998,1.14652962884998,5,76.6957723325741,2
Bulk Carrier,Coastal,Diesel,Fair,19.4699519284863,1078.37104146183,1529.38971738848,14.2661549359165,Moderate,1298.05083040577,113025.819874572,328727.222077269,15.4886779873728,0.119108400532228,0.701961366902277,7,80.7887126445555,0
Fish Carrier,Transoceanic,Diesel,Critical,14.6803373524999,2802.75361103801,862.477761106997,11.0981324693268,Calm,1015.04673937184,186447.555881752,839665.559747374,31.3852427874158,0.518333471383965,0.818261403343196,6,51.5401657697368,3
Bulk Carrier,Transoceanic,Steam Turbine,Fair,20.8125104047233,2733.42305695805,108.334038468815,5.16682523145581,Moderate,1635.342988584,173044.515301508,671602.740400799,43.1578434974601,0.9398560913951,0.829487748066391,7,52.6613648233747,2
Container Ship,Short-haul,Diesel,Fair,16.1792539982906,927.692871067892,1170.30836073109,8.50814322647334,Calm,577.174307475409,123647.169300276,520912.058069275,44.6518787726364,0.979630206355825,0.711390310061097,2,76.3879101418992,2
Fish Carrier,Long-haul,Diesel,Fair,20.7803248110031,664.659480413865,1475.65995102062,8.99901981287657,Moderate,905.108078725124,49240.7849629928,138370.231196156,34.1923718571004,0.425456880284602,0.704945283099555,6,70.3730430782804,1
Fish Carrier,Long-haul,Steam Turbine,Fair,15.4580614309754,655.705991019333,868.466517617469,8.91600621969591,Calm,1236.75139751811,267061.697583835,998571.109012176,67.5341904360252,1.17658817482827,1.06120268971643,1,78.7103359699895,1
Fish Carrier,Long-haul,Diesel,Fair,11.7250221476704,1988.35573539563,625.897602108919,6.71094937526415,Moderate,110.371742473127,143488.831851327,289886.762075423,24.5821782085273,0.187789014430706,0.862075498192353,5,71.8487927359409,1
Bulk Carrier,Long-haul,Steam Turbine,Good,21.0336240462551,1589.86559741701,481.722776264099,11.7167334913216,Calm,890.618124816257,109124.239380906,198721.389392862,69.182273668364,0.33524973318468,0.51259392845337,8,84.5632957179224,0
Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Critical,24.1555535281057,610.859858196143,1432.61695580422,10.4978789370793,Rough,1552.48892670752,360548.071050111,104616.301021743,32.4596736640996,0.688839642079422,1.09912251816369,6,68.3191917125679,1
Container Ship,Short-haul,Steam Turbine,Good,20.6276702959499,1320.6828052588,169.789590256002,9.50372089962167,Rough,444.996984180608,426516.683216513,867897.931842642,48.6561572956678,0.327521975894716,1.41224352547817,7,50.0120050455045,2
Fish Carrier,Long-haul,Diesel,Good,11.5683809266131,2304.76049886024,630.024935106379,11.9163974575986,Moderate,296.142450360276,428792.573429746,274416.622398171,16.0645439881845,0.870131681887707,1.20706174865442,8,55.5421669740765,1
Fish Carrier,Short-haul,Steam Turbine,Good,13.9461287682706,1597.87346058968,611.95051841986,5.0876069666866,Rough,318.914061078043,221484.220093483,381238.141513242,71.1440584788666,1.20764430867993,1.2358732417348,8,60.2524598513008,3
Container Ship,Transoceanic,Diesel,Fair,17.2150617934745,1618.91505994421,133.555606788546,5.95610582730472,Calm,1807.8604876058,336558.326547554,246709.389090688,24.2489513209067,0.974322812926293,1.30852507428325,1,95.5651728756875,2
Fish Carrier,Transoceanic,Steam Turbine,Good,10.0967944472476,530.44776483088,186.490149673911,11.9063199276708,Rough,1174.81385867029,383434.726015937,464474.060557495,24.8894860124066,1.15152684387538,0.612286367934654,1,91.6189282638698,3
Bulk Carrier,Coastal,Diesel,Critical,15.9025708633734,2589.75238379247,1629.98762220217,11.9635945448685,Moderate,429.216627735992,186731.691862411,672212.212103013,27.7576509301168,0.367689861941687,1.10280377681958,8,76.5136839871444,0
Tanker,Coastal,Diesel,Critical,17.3144271972235,2327.09746203674,513.988160794379,7.08750530250394,Calm,310.484292017069,25984.0293040779,316216.400811889,19.1709294243815,0.177381501962431,1.118168505526,1,84.2632353576318,1
Tanker,Transoceanic,Heavy Fuel Oil (HFO),Critical,18.3834426259717,2763.18207753415,765.955780802783,10.4078492265248,Moderate,1832.72842394285,267213.989074147,494304.530208054,21.7642266477004,0.91334160955618,1.06011447398513,7,70.8625147171133,3
Bulk Carrier,Transoceanic,Diesel,Fair,23.442432344839,1216.39578137814,1708.61228797258,7.06481697919741,Calm,1665.7222231732,444367.726182064,336557.253755159,53.594180920351,1.41386079344867,0.50256068644396,3,52.8976114748718,2
Bulk Carrier,Long-haul,Steam Turbine,Good,12.5020765815462,671.15428045454,666.196863883669,8.37540813550072,Calm,1205.76891995185,111259.634126094,915726.728991684,66.1950587500706,1.36085637812385,1.14625731568536,1,96.5785007302408,0
Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Good,22.3416267325793,2780.04572669529,1627.17765641522,11.4138225563506,Moderate,1462.39700812396,301994.938399104,635813.168738397,14.1212249955235,1.47907008778781,0.611884861826411,8,91.4807888412141,2
Bulk Carrier,Short-haul,Steam Turbine,Fair,11.8919986635143,2061.15354072096,1824.98386898749,10.4978431867851,Moderate,1685.34482518296,475556.151020177,755298.826393318,63.1878186647996,0.232646530448295,0.937982750725816,3,97.7211451581628,2
Tanker,Long-haul,Heavy Fuel Oil (HFO),Fair,10.6604930177579,2707.84989851609,997.074968066863,6.25115445552756,Calm,774.217665937882,423526.592744753,456317.877602184,61.8758177651251,0.401082873520227,0.645571428481573,8,73.3783092828403,1
Bulk Carrier,Short-haul,Diesel,Good,24.3270679814683,795.226144003635,655.557162059199,11.569465183048,Moderate,213.472217369762,252361.172195932,853301.302462903,51.7381731338945,0.954983503909174,1.17408486087809,7,63.1745882643503,2
Container Ship,Coastal,Diesel,Good,15.7210404447249,2469.77711626874,1571.34895508176,12.8723721191403,Moderate,1586.67153715817,381812.614395102,534560.344001981,13.5703175208391,0.739434121676188,0.641171814301377,3,66.2814618186656,0
Fish Carrier,Short-haul,Heavy Fuel Oil (HFO),Critical,23.833433750874,1835.05061977151,1435.11149746516,12.6248258098189,Calm,1791.41863779039,461083.205209019,273574.34138547,16.4843210016361,1.25328416387161,1.37949189740514,2,71.5128480464429,3
Tanker,Long-haul,Diesel,Critical,24.1928466336574,1087.4302209736,551.344517157163,9.02278632531927,Rough,1309.33229531827,187565.308993192,307154.178599313,32.1758013693511,0.125381546515673,0.966968781761237,7,79.915252286867,1
Tanker,Long-haul,Heavy Fuel Oil (HFO),Good,23.3100047561016,2865.67094114051,200.346654206486,11.1565493745508,Calm,1770.20824510045,173499.901261646,279803.237246869,23.2172665691848,0.161938988670806,1.17828918553633,4,65.2537062906538,1
Tanker,Transoceanic,Heavy Fuel Oil (HFO),Good,20.6339945572369,2109.73353658966,118.749815666601,12.5677580024442,Rough,313.464261319644,385526.332679754,721896.231891118,49.86889986749,1.06045541098081,0.647385689230035,6,54.9314695133742,3
Bulk Carrier,Coastal,Heavy Fuel Oil (HFO),Critical,24.1543898175929,2539.7403519724,1021.14790325056,10.1121631794874,Calm,1410.76518214751,493080.987534602,415259.248886826,49.1553914318362,1.13052259410271,0.798174647477316,7,75.6453829221393,0
Container Ship,Short-haul,Diesel,Good,24.0451708069513,1879.1846685959,1692.85648331872,14.3452606687881,Calm,1192.74223143196,60959.7492549731,276668.106762939,32.5411050739564,0.559471369452784,1.00904600249549,4,66.6384443826096,2
Tanker,Short-haul,Heavy Fuel Oil (HFO),Critical,10.711226199062,1801.16769229869,1867.39127745583,11.7512487622345,Calm,698.436766159843,384338.525896962,407299.551593671,17.5947228257103,0.738338134064397,0.646816806218721,7,76.2308812210707,3
Fish Carrier,Short-haul,Diesel,Critical,13.9395185361376,2090.22894237402,884.834838349771,9.84483977406628,Moderate,1434.06016571802,232471.675065122,323147.226248352,64.0548260530975,1.00497346998191,1.40995584816456,6,83.9084175463676,3
Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Fair,11.4900341953707,750.660026455365,240.823873798606,10.5986131644316,Moderate,211.805871098118,267849.042711236,146153.242811377,24.057935429925,0.653393187582883,1.45019434096809,2,99.7130987387273,2
Fish Carrier,Long-haul,Steam Turbine,Fair,18.7466349216251,650.670694128926,154.771757993529,11.4582079211411,Calm,1512.56056387489,299671.335812693,458831.411825162,16.4611735761979,0.872437777766282,1.12048542200596,4,66.8910547201311,1
Fish Carrier,Short-haul,Diesel,Critical,16.0087305092932,2011.84979562194,1547.00445144795,8.45106957940724,Moderate,120.263118284343,485689.336981823,587110.031449898,29.7327950105206,0.85712137824384,0.551016823868024,6,59.5036445406017,3
Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Good,18.8697434584717,1645.44403193881,940.387370238156,7.14735216183286,Moderate,168.857257849717,126703.824663315,406091.139069377,30.3663296825776,0.100943390739089,0.658591547819582,9,79.1157369640979,1
Container Ship,Transoceanic,Steam Turbine,Good,12.036448722656,662.905430343298,230.155186077183,13.8757968272407,Moderate,159.186218076194,270017.197715736,700405.628012795,38.8677346421595,0.841508877950436,1.09959027024253,4,56.3673523008181,2
Tanker,Coastal,Diesel,Critical,19.6171840006294,2418.76287473488,716.209322441424,10.5503154507207,Calm,1693.72593642571,270217.567618921,994904.798350016,62.2112924817669,0.103146216638339,1.00479907939094,3,80.3107839463348,1
Tanker,Long-haul,Heavy Fuel Oil (HFO),Critical,24.9775816183473,1787.37303383552,97.832684125059,10.4011091434915,Rough,624.99913051075,443283.580829541,638170.04083929,31.2479113585565,0.196206134036702,0.612435141936921,8,89.2011305997608,1
Bulk Carrier,Short-haul,Diesel,Fair,17.0169259953559,884.552321630303,1281.34833680247,8.32630491993097,Rough,293.471385066513,282405.2481967,455946.812254815,70.4813726563419,0.214259172780006,0.706815527627765,1,60.8447621409991,2
Container Ship,Coastal,Heavy Fuel Oil (HFO),Critical,21.6435972620831,2961.50747654926,845.197221789204,12.0679780050299,Calm,1517.2390845247,155729.860257565,295165.122161543,56.5061509324278,0.200163418734311,0.562888497777156,9,99.8357283113154,0
Tanker,Transoceanic,Heavy Fuel Oil (HFO),Good,23.7724820190477,2237.5163890545,348.578802089767,6.88252502544935,Moderate,1840.39851788105,262014.741134214,130252.047191481,51.5379449829557,0.704237306351645,0.868438372085146,2,97.9433996920964,3
Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Fair,21.5779458129426,736.139354444965,487.906443447797,14.7518720988934,Rough,1970.00262008519,276917.500484639,577500.551797183,52.9961748555938,0.964086380952653,1.00852697234728,4,72.6988186214415,2
Fish Carrier,Short-haul,Diesel,Fair,12.8034164480135,563.659349727602,1651.83693010912,10.0058080865245,Rough,1264.68611078834,106208.538142206,539116.007009649,31.9628699894102,0.479785290136761,1.06529242988126,7,72.6795647112306,3
Bulk Carrier,Coastal,Steam Turbine,Critical,15.9986139890516,2609.29357182645,1063.32926859212,9.68052628597945,Calm,737.947851626816,173777.988543932,331680.413349489,55.1491208538895,1.21862645282972,0.796547318412954,7,79.6730168092311,0
Bulk Carrier,Coastal,Heavy Fuel Oil (HFO),Fair,24.0894370014946,1027.32053968537,962.743211862364,9.21626250828183,Rough,1374.02952951103,46821.2649721663,628920.741759732,49.3212349407998,0.407968092921139,1.36218511629147,7,73.3719831621126,0
Fish Carrier,Transoceanic,Steam Turbine,Good,18.5342017922795,1750.94059198705,472.610740920168,5.13587455934075,Moderate,1903.97270093527,35801.3364797454,712997.280985618,19.8647833230953,0.5770829585271,0.844210565307786,1,86.4324753946594,3
Tanker,Coastal,Steam Turbine,Critical,10.4746085595314,839.103510988595,1255.61916936518,9.83981167811539,Moderate,1540.53371993184,162064.039546507,580082.778343861,45.8548787100193,1.01051230800889,0.60902684650348,7,60.731472527518,1
Fish Carrier,Transoceanic,Diesel,Critical,15.0109292385376,2280.20810873038,1890.18628972446,13.2999395800305,Rough,430.781186509242,122925.884958506,243954.894498949,19.2409098225872,0.313903213660187,1.46689238340323,6,78.9183433189542,3
Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Critical,21.0553077353268,2154.48753262007,1614.23845275678,13.4457723213764,Calm,1553.81751995558,347077.786331246,487714.341714434,31.7128995658839,1.40723269529311,1.44271412490339,8,86.5246459428092,2
Container Ship,Short-haul,Steam Turbine,Good,11.716635009427,2348.76378311952,1858.3932162829,11.3349326000345,Moderate,469.21959476967,495368.778243336,136146.235800103,45.7538045631676,1.47502998142086,0.747613357191672,7,60.8199588323256,2
Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),Critical,21.9667064997815,2442.98749486727,542.965515609166,5.24751988615399,Calm,359.739730068183,135933.894703507,232580.811107274,21.881542045093,1.17600001916698,0.617895461835398,2,50.6654003222661,1
Bulk Carrier,Coastal,Heavy Fuel Oil (HFO),Critical,13.2754481825361,1481.31115906775,472.763968730912,6.15959379988434,Calm,891.827783899254,133381.496550555,61659.6039262997,25.0349589211613,0.194464509632278,1.30883778762967,3,84.6955004423598,0
Container Ship,Coastal,Diesel,Critical,15.2821053067188,1412.2316177305,1498.71924586814,13.5073136224881,Calm,782.126297743743,261283.867380544,419191.739064709,61.7988805399357,0.673095236638641,1.33674650367647,1,53.3662178311832,0
Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Good,14.8043674868249,1935.98805559809,264.519878760854,10.8396554666051,Moderate,1032.08861836267,367802.685190484,194840.659711757,57.415578993981,1.12509092909109,0.622328321371063,9,55.263520377707,2
Bulk Carrier,Transoceanic,Steam Turbine,Fair,21.0541312216194,2363.09784469002,963.509652237556,9.00185640622599,Moderate,306.342117561462,257485.446726976,410316.930794062,58.2768973389302,0.285060981005278,0.621040866007852,8,65.8390644382248,2
Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),Fair,10.0586900149333,2578.80171070285,1647.41022243207,10.0738023001254,Rough,1345.76504287259,196759.292414968,713409.855235091,60.4087123384949,0.491961775550783,0.976102033447233,4,71.3820980634571,1
Bulk Carrier,Coastal,Heavy Fuel Oil (HFO),Critical,18.9271050524333,2918.54304563171,1862.51782274168,6.80095724116717,Moderate,766.121313999489,51672.5872837302,872502.512966977,48.4799952742869,0.889615599349796,0.89680356968383,9,93.6304018870574,0
Bulk Carrier,Transoceanic,Diesel,Good,23.6286818469073,2784.11671101329,277.995782302044,5.05481673747191,Calm,857.814831029536,369234.274488528,394987.264657522,53.9790996914971,1.34831257694766,1.12617953862309,9,89.3398515378194,2
Tanker,Long-haul,Diesel,Good,17.3516781413723,2394.86308466957,148.392789224985,11.9729214493464,Calm,1612.82783191281,54209.0911414034,203200.514948992,43.8547778248528,0.449307425411744,1.05455511153688,4,52.2473678646812,1
Fish Carrier,Transoceanic,Steam Turbine,Critical,24.3676128971941,534.689487278073,1136.25936805454,6.07262867318661,Moderate,260.058634404741,58558.407805411,383197.231051877,67.4857768718949,1.3961793452032,0.655096392847552,5,63.2831132994527,3
Container Ship,Short-haul,Heavy Fuel Oil (HFO),Good,11.1956767857596,1597.39577974336,727.305101999086,5.48260368839309,Rough,825.011687067148,195972.538132116,469812.170075286,29.6440145575662,0.828118479882746,1.27407810477554,3,84.0914962537386,2
Tanker,Coastal,Diesel,Good,21.5658197972567,2189.08111717443,145.379934693512,5.13447756091883,Calm,1086.96549361429,168851.695705141,74494.1623822989,35.7925850348772,1.18262826442847,0.539856770903698,6,71.8873375765735,1
Tanker,Long-haul,Heavy Fuel Oil (HFO),Critical,10.9777290394887,2897.40332760084,1136.76533303825,14.2731114170867,Moderate,91.1256209212156,318023.611643311,912208.705271842,58.9607431684966,0.975907066096923,1.16840587572613,3,89.4829204930625,1
Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Fair,16.5553708877548,1016.64046024539,1264.98782018034,8.40295171869023,Moderate,1890.80458872727,281966.7954169,212280.617476681,71.9232912478695,1.44927922941249,1.4532419482346,3,87.4582410689576,2
